Card_id,Card_name,Card_code,Rarity,Expasion_code,Expansion_name
264361,Monkey.D.Luffy,OP03-070,Rare,op-04p,OP-04: Kingdoms of Intrigue Promos
264362,Shirahoshi,OP03-116,Uncommon,op-04p,OP-04: Kingdoms of Intrigue Promos
264363,Speed Jil,OP03-006,Common,op-04p,OP-04: Kingdoms of Intrigue Promos
280752,Absalom,OP06-081,Rare,op-06,OP-06: Wings of the Captain
280753,Count Battler,OP06-075,Common,op-06,OP-06: Wings of the Captain
280754,Charlotte Pudding,OP06-047,Rare,op-06,OP-06: Wings of the Captain
280755,Cosette,OP06-072,Common,op-06,OP-06: Wings of the Captain
280756,Camie,OP06-025a,Alternate Art,op-06,OP-06: Wings of the Captain
280757,Cerberus,OP06-087,Common,op-06,OP-06: Wings of the Captain
280758,Charlotte Linlin,OP03-114,Alternate Art,op-06,OP-06: Wings of the Captain
280759,Camie,OP06-025,Rare,op-06,OP-06: Wings of the Captain
280760,Buggy,OP03-008,Alternate Art,op-06,OP-06: Wings of the Captain
280761,But I Will Never Doubt a Woman's Tears!!!!,OP06-057,Common,op-06,OP-06: Wings of the Captain
280762,Borsalino,OP05-051,Alternate Art,op-06,OP-06: Wings of the Captain
280763,Absalom,OP06-081a,Alternate Art,op-06,OP-06: Wings of the Captain
280765,Braham,OP06-111,Common,op-06,OP-06: Wings of the Captain
280766,Brook,OP06-092,Rare,op-06,OP-06: Wings of the Captain
280768,Borsalino,OP06-054,Uncommon,op-06,OP-06: Wings of the Captain
280769,Black Bug,OP06-077,Rare,op-06,OP-06: Wings of the Captain
280770,Blue Dragon Seal Water Stream,OP06-019,Uncommon,op-06,OP-06: Wings of the Captain
280771,Bear.King,OP06-012,Uncommon,op-06,OP-06: Wings of the Captain
280772,Baron Omatsuri,OP06-004,Common,op-06,OP-06: Wings of the Captain
280773,Arlong,OP06-023,Rare,op-06,OP-06: Wings of the Captain
280774,Aramaki,OP06-043a,Alternate Art,op-06,OP-06: Wings of the Captain
280775,Aramaki,OP06-043,Super Rare,op-06,OP-06: Wings of the Captain
280776,Ama no Murakumo Sword,OP06-056,Uncommon,op-06,OP-06: Wings of the Captain
280777,Aisa,OP06-099,Common,op-06,OP-06: Wings of the Captain
280779,Hody Jones,OP06-020,Leader,op-06,OP-06: Wings of the Captain
280781,Hatchan,OP06-031,Uncommon,op-06,OP-06: Wings of the Captain
280782,Hitokiri Kamazo,OP06-076,Uncommon,op-06,OP-06: Wings of the Captain
280783,Gum-Gum King Kong Gatling,OP06-018,Rare,op-06,OP-06: Wings of the Captain
280785,Gyro,OP06-027,Common,op-06,OP-06: Wings of the Captain
280786,Hammond,OP06-032,Common,op-06,OP-06: Wings of the Captain
280787,Gravity Blade Raging Tiger,OP06-058,Rare,op-06,OP-06: Wings of the Captain
280788,Gild Tesoro,OP06-071,Uncommon,op-06,OP-06: Wings of the Captain
280789,Gion,OP06-044,Uncommon,op-06,OP-06: Wings of the Captain
280790,Gecko Moria,OP06-086,Super Rare,op-06,OP-06: Wings of the Captain
280791,Gecko Moria,OP06-086a,Alternate Art,op-06,OP-06: Wings of the Captain
280792,Genbo,OP06-105,Common,op-06,OP-06: Wings of the Captain
280793,Gecko Moria,OP06-080a,Alternate Art,op-06,OP-06: Wings of the Captain
280794,Gasparde,OP06-005,Common,op-06,OP-06: Wings of the Captain
280796,Gecko Moria,OP06-080,Leader,op-06,OP-06: Wings of the Captain
280797,DON!!,,DON!!,op-06,OP-06: Wings of the Captain
280798,GERMA 66,OP06-078,Uncommon,op-06,OP-06: Wings of the Captain
280799,Lola,OP06-094,Common,op-06,OP-06: Wings of the Captain
280800,Eldoraggo,OP06-070,Common,op-06,OP-06: Wings of the Captain
280801,Emporio.Ivankov,OP06-003,Uncommon,op-06,OP-06: Wings of the Captain
280802,Dr. Hogback,OP06-090,Rare,op-06,OP-06: Wings of the Captain
280803,Dosun,OP06-030,Common,op-06,OP-06: Wings of the Captain
280804,Kouzuki Hiyori,OP06-106,Alternate Art,op-06,OP-06: Wings of the Captain
280805,Douglas Bullet,OP06-010,Rare,op-06,OP-06: Wings of the Captain
280807,Kingdom of GERMA,OP06-079,Common,op-06,OP-06: Wings of the Captain
280808,Denjiro,OP06-109,Uncommon,op-06,OP-06: Wings of the Captain
280809,Jigoro of the Wind,OP06-084,Common,op-06,OP-06: Wings of the Captain
280811,Kamakiri,OP06-102,Common,op-06,OP-06: Wings of the Captain
280812,Daruma,OP06-029,Uncommon,op-06,OP-06: Wings of the Captain
280814,Jaguar.D.Saul,OP06-053,Common,op-06,OP-06: Wings of the Captain
280815,Meteor-Strike of Love,OP06-017,Common,op-06,OP-06: Wings of the Captain
280816,Lily Carnation,OP06-015,Common,op-06,OP-06: Wings of the Captain
280817,Kouzuki Momonosuke,OP06-107,Alternate Art,op-06,OP-06: Wings of the Captain
280818,Kumacy,OP06-085,Uncommon,op-06,OP-06: Wings of the Captain
280819,Kuzan,OP06-045,Uncommon,op-06,OP-06: Wings of the Captain
280820,Hody Jones,OP06-035,Alternate Art,op-06,OP-06: Wings of the Captain
280821,Kouzuki Momonosuke,OP06-107,Super Rare,op-06,OP-06: Wings of the Captain
280822,Kouzuki Hiyori,OP06-106,Super Rare,op-06,OP-06: Wings of the Captain
280823,Hody Jones,OP06-020a,Alternate Art,op-06,OP-06: Wings of the Captain
280824,Hody Jones,OP06-035,Super Rare,op-06,OP-06: Wings of the Captain
280825,Kikunojo,OP06-104,Rare,op-06,OP-06: Wings of the Captain
280826,Koushirou,OP06-026,Common,op-06,OP-06: Wings of the Captain
280827,Kawamatsu,OP06-103,Common,op-06,OP-06: Wings of the Captain
280828,Roronoa Zoro,OP06-118am,Alternate Art,op-06,OP-06: Wings of the Captain
280829,Inuarashi,OP06-100,Uncommon,op-06,OP-06: Wings of the Captain
280830,Raise Max,OP06-016,Uncommon,op-06,OP-06: Wings of the Captain
280831,Inuppe,OP06-082,Common,op-06,OP-06: Wings of the Captain
280832,Hyouzou,OP06-034,Uncommon,op-06,OP-06: Wings of the Captain
280833,Ikaros Much,OP06-024,Uncommon,op-06,OP-06: Wings of the Captain
280834,Perona,OP06-093a,Alternate Art,op-06,OP-06: Wings of the Captain
280835,Inazuma,OP06-002,Common,op-06,OP-06: Wings of the Captain
280836,Roronoa Zoro,OP06-118,Secret Rare,op-06,OP-06: Wings of the Captain
280837,Roronoa Zoro,OP06-118a,Alternate Art,op-06,OP-06: Wings of the Captain
280838,O-Nami,OP06-101a,Alternate Art,op-06,OP-06: Wings of the Captain
280839,Perona,OP06-021,Leader,op-06,OP-06: Wings of the Captain
280840,...Nothing...at All!!!,OP06-096,Common,op-06,OP-06: Wings of the Captain
280841,Ms. All Sunday,OP04-064,Alternate Art,op-06,OP-06: Wings of the Captain
280842,Tokikake,OP06-052,Common,op-06,OP-06: Wings of the Captain
280843,Reject,OP06-116,Rare,op-06,OP-06: Wings of the Captain
280844,Ratchet,OP06-014,Common,op-06,OP-06: Wings of the Captain
280846,Rebecca,OP05-091,Alternate Art,op-06,OP-06: Wings of the Captain
280848,Raizo,OP06-112,Common,op-06,OP-06: Wings of the Captain
280849,Raki,OP06-113,Common,op-06,OP-06: Wings of the Captain
280850,The Ark Noah,OP06-041,Common,op-06,OP-06: Wings of the Captain
280851,The Billion-fold World Trichiliocosm,OP06-038,Uncommon,op-06,OP-06: Wings of the Captain
280852,Perona,OP06-021a,Alternate Art,op-06,OP-06: Wings of the Captain
280853,The Ark Maxim,OP06-117,Common,op-06,OP-06: Wings of the Captain
280854,Perona,OP06-093,Super Rare,op-06,OP-06: Wings of the Captain
280857,Oars,OP06-083,Uncommon,op-06,OP-06: Wings of the Captain
280859,O-Nami,OP06-101,Rare,op-06,OP-06: Wings of the Captain
280860,Nekomamushi,OP06-110,Uncommon,op-06,OP-06: Wings of the Captain
280862,Nami,ST01-007a,Alternate Art,op-06,OP-06: Wings of the Captain
280863,Negative Hollow,OP06-097,Rare,op-06,OP-06: Wings of the Captain
280865,Monkey.D.Luffy,OP06-013a,Alternate Art,op-06,OP-06: Wings of the Captain
280867,Monkey.D.Luffy,OP06-013,Rare,op-06,OP-06: Wings of the Captain
280869,Zephyr (Navy),OP06-074,Rare,op-06,OP-06: Wings of the Captain
280871,Monkey.D.Garp,OP06-055,Common,op-06,OP-06: Wings of the Captain
280877,Thriller Bark,OP06-098,Common,op-06,OP-06: Wings of the Captain
280878,Tashigi,OP06-050,Alternate Art,op-06,OP-06: Wings of the Captain
280879,Tenguyama Hitetsu,OP06-108,Common,op-06,OP-06: Wings of the Captain
280881,Zeo,OP06-028,Common,op-06,OP-06: Wings of the Captain
280882,Sugar,OP04-024,Alternate Art,op-06,OP-06: Wings of the Captain
280883,Taralan,OP06-089,Common,op-06,OP-06: Wings of the Captain
280885,Tashigi,OP06-050,Rare,op-06,OP-06: Wings of the Captain
280886,Shiki,OP06-073,Uncommon,op-06,OP-06: Wings of the Captain
280888,Shuraiya,OP06-009,Super Rare,op-06,OP-06: Wings of the Captain
280889,Shuraiya,OP06-009a,Alternate Art,op-06,OP-06: Wings of the Captain
280890,Shark Arrows,OP06-040,Common,op-06,OP-06: Wings of the Captain
280891,Sanji,OP06-119,Secret Rare,op-06,OP-06: Wings of the Captain
280893,Ryuma,OP06-036,Rare,op-06,OP-06: Wings of the Captain
280895,Shanks,OP06-007,Super Rare,op-06,OP-06: Wings of the Captain
280896,Shanks,OP06-007a,Alternate Art,op-06,OP-06: Wings of the Captain
280897,Schneider,OP06-008,Common,op-06,OP-06: Wings of the Captain
280898,Sengoku,OP06-049,Common,op-06,OP-06: Wings of the Captain
280899,Shadows Asgard,OP06-095,Uncommon,op-06,OP-06: Wings of the Captain
280900,Sanji,OP06-119a,Alternate Art,op-06,OP-06: Wings of the Captain
280901,Sakazuki,OP06-046,Uncommon,op-06,OP-06: Wings of the Captain
280902,Sai,OP06-088,Uncommon,op-06,OP-06: Wings of the Captain
280903,Saga,OP06-006,Uncommon,op-06,OP-06: Wings of the Captain
280904,Vinsmoke Yonji,OP06-067,Rare,op-06,OP-06: Wings of the Captain
280905,Wadatsumi,OP06-037,Common,op-06,OP-06: Wings of the Captain
280906,White Snake,OP06-059,Uncommon,op-06,OP-06: Wings of the Captain
280907,Vinsmoke Reiju,OP06-042,Leader,op-06,OP-06: Wings of the Captain
280908,Vinsmoke Yonji,OP06-066,Common,op-06,OP-06: Wings of the Captain
280909,Vinsmoke Sora,OP06-063,Uncommon,op-06,OP-06: Wings of the Captain
280910,Vinsmoke Reiju,OP06-069a,Alternate Art,op-06,OP-06: Wings of the Captain
280911,Vinsmoke Reiju,OP06-042,Alternate Art,op-06,OP-06: Wings of the Captain
280912,Vinsmoke Reiju,OP06-068,Common,op-06,OP-06: Wings of the Captain
280913,Vinsmoke Reiju,OP06-069,Super Rare,op-06,OP-06: Wings of the Captain
280914,Vinsmoke Niji,OP06-064,Common,op-06,OP-06: Wings of the Captain
280915,Vinsmoke Niji,OP06-065,Rare,op-06,OP-06: Wings of the Captain
280916,Vinsmoke Ichiji,OP06-061,Alternate Art,op-06,OP-06: Wings of the Captain
280917,Vinsmoke Judge,OP06-062,Super Rare,op-06,OP-06: Wings of the Captain
280919,Vinsmoke Judge,OP06-062a,Alternate Art,op-06,OP-06: Wings of the Captain
280921,Vinsmoke Ichiji,OP06-061,Rare,op-06,OP-06: Wings of the Captain
280923,Victoria Cindry,OP06-091,Uncommon,op-06,OP-06: Wings of the Captain
280925,Vinsmoke Ichiji,OP06-060,Common,op-06,OP-06: Wings of the Captain
280927,Uta,OP06-001,Leader,op-06,OP-06: Wings of the Captain
280928,Uta,OP06-001,Alternate Art,op-06,OP-06: Wings of the Captain
280929,Wyper,OP06-114,Uncommon,op-06,OP-06: Wings of the Captain
280930,Vander Decken IX,OP06-033,Rare,op-06,OP-06: Wings of the Captain
280931,Tsuru,OP06-051,Rare,op-06,OP-06: Wings of the Captain
280932,Tot Musica,OP06-011,Rare,op-06,OP-06: Wings of the Captain
280933,You Ain't Even Worth Killing Time!!,OP06-039,Rare,op-06,OP-06: Wings of the Captain
280934,You're the One Who Should Disappear,OP06-115,Rare,op-06,OP-06: Wings of the Captain
280935,Zeff,OP06-048,Common,op-06,OP-06: Wings of the Captain
280936,Yamato,OP06-022a,Alternate Art,op-06,OP-06: Wings of the Captain
280937,Yamato,OP06-022,Leader,op-06,OP-06: Wings of the Captain
281330,DON!!,,DON!!,op-06,OP-06: Wings of the Captain
281331,DON!!,,DON!!,op-06,OP-06: Wings of the Captain
283812,Curly.Dadan,ST13-006,Common,st-13,ST-13: Ultra Deck - The Three Brothers
283813,Curly.Dadan,ST13-006p,Alternate Art,st-13,ST-13: Ultra Deck - The Three Brothers
283814,Edward.Newgate,ST13-004,Common,st-13,ST-13: Ultra Deck - The Three Brothers
283815,Edward.Newgate,ST13-004p,Alternate Art,st-13,ST-13: Ultra Deck - The Three Brothers
283816,Yamato,ST13-016p,Alternate Art,st-13,ST-13: Ultra Deck - The Three Brothers
283817,Yamato,ST13-016,Common,st-13,ST-13: Ultra Deck - The Three Brothers
283818,Shanks,ST13-009,Common,st-13,ST-13: Ultra Deck - The Three Brothers
283819,Shanks,ST13-009p,Alternate Art,st-13,ST-13: Ultra Deck - The Three Brothers
283820,Sabo,ST13-008p,Alternate Art,st-13,ST-13: Ultra Deck - The Three Brothers
283821,The Three Brothers' Bond,ST13-019,Common,st-13,ST-13: Ultra Deck - The Three Brothers
283822,Sabo,ST13-007p,Alternate Art,st-13,ST-13: Ultra Deck - The Three Brothers
283823,Sabo,ST13-008,Super Rare,st-13,ST-13: Ultra Deck - The Three Brothers
283825,Sabo,ST13-001,Leader,st-13,ST-13: Ultra Deck - The Three Brothers
283826,Sabo,ST13-001p,Alternate Art,st-13,ST-13: Ultra Deck - The Three Brothers
283828,Sabo,ST13-007,Common,st-13,ST-13: Ultra Deck - The Three Brothers
283829,Monkey.D.Luffy,ST13-014p,Alternate Art,st-13,ST-13: Ultra Deck - The Three Brothers
283831,Portgas.D.Ace,ST13-011p,Alternate Art,st-13,ST-13: Ultra Deck - The Three Brothers
283833,Portgas.D.Ace,ST13-002p,Alternate Art,st-13,ST-13: Ultra Deck - The Three Brothers
283835,Portgas.D.Ace,ST13-010p,Alternate Art,st-13,ST-13: Ultra Deck - The Three Brothers
283836,Monkey.D.Garp,ST13-013p,Alternate Art,st-13,ST-13: Ultra Deck - The Three Brothers
283838,Monkey.D.Luffy,ST13-003p,Alternate Art,st-13,ST-13: Ultra Deck - The Three Brothers
283840,Monkey.D.Luffy,ST13-015p,Alternate Art,st-13,ST-13: Ultra Deck - The Three Brothers
283841,Portgas.D.Ace,ST13-011,Super Rare,st-13,ST-13: Ultra Deck - The Three Brothers
283844,Portgas.D.Ace,ST13-010,Common,st-13,ST-13: Ultra Deck - The Three Brothers
283846,Portgas.D.Ace,ST13-002,Leader,st-13,ST-13: Ultra Deck - The Three Brothers
283848,Monkey.D.Luffy,ST13-015,Super Rare,st-13,ST-13: Ultra Deck - The Three Brothers
283850,Monkey.D.Luffy,ST13-014,Common,st-13,ST-13: Ultra Deck - The Three Brothers
283851,Monkey.D.Luffy,ST13-003,Leader,st-13,ST-13: Ultra Deck - The Three Brothers
283859,Monkey.D.Garp,ST13-013,Super Rare,st-13,ST-13: Ultra Deck - The Three Brothers
283861,Makino,ST13-012p,Alternate Art,st-13,ST-13: Ultra Deck - The Three Brothers
283864,Makino,ST13-012,Common,st-13,ST-13: Ultra Deck - The Three Brothers
283866,Emporio.Ivankov,ST13-005,Rare,st-13,ST-13: Ultra Deck - The Three Brothers
283869,Emporio.Ivankov,ST13-005p,Alternate Art,st-13,ST-13: Ultra Deck - The Three Brothers
283871,Gum-Gum Jet Spear,ST13-018,Common,st-13,ST-13: Ultra Deck - The Three Brothers
283872,Flame Dragon King,ST13-017,Common,st-13,ST-13: Ultra Deck - The Three Brothers
280732,Rika,ST12-007,Common,st-12,ST-12: Starter Deck Zoro & Sanji
280733,Plastic Surgery Shot,ST12-017,Common,st-12,ST-12: Starter Deck Zoro & Sanji
280734,Perona,ST12-005,Common,st-12,ST-12: Starter Deck Zoro & Sanji
280735,Patty & Carne,ST12-015,Common,st-12,ST-12: Starter Deck Zoro & Sanji
280736,Lion Strike,ST12-016,Common,st-12,ST-12: Starter Deck Zoro & Sanji
280737,Kuina,ST12-002,Common,st-12,ST-12: Starter Deck Zoro & Sanji
280738,Humandrill,ST12-004,Common,st-12,ST-12: Starter Deck Zoro & Sanji
280739,Emporio.Ivankov,ST12-010,Super Rare,st-12,ST-12: Starter Deck Zoro & Sanji
280740,Elephant True Bluefin,ST12-009,Common,st-12,ST-12: Starter Deck Zoro & Sanji
280742,Duval,ST12-014,Common,st-12,ST-12: Starter Deck Zoro & Sanji
280743,Dracule Mihawk,ST12-003,Super Rare,st-12,ST-12: Starter Deck Zoro & Sanji
280744,Charlotte Pudding,ST12-012,Common,st-12,ST-12: Starter Deck Zoro & Sanji
280745,Zeff,ST12-013,Common,st-12,ST-12: Starter Deck Zoro & Sanji
280746,Yosaku & Johnny,ST12-006,Common,st-12,ST-12: Starter Deck Zoro & Sanji
280747,Sanji,ST12-011,Common,st-12,ST-12: Starter Deck Zoro & Sanji
280749,Roronoa Zoro & Sanji,ST12-001,Leader,st-12,ST-12: Starter Deck Zoro & Sanji
280750,Roronoa Zoro,ST12-008,Common,st-12,ST-12: Starter Deck Zoro & Sanji
272181,Chopa-Emon,OP05-068s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272182,Inazuma,OP05-003s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272183,Emporio.Ivankov,OP05-004s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272184,Chaka,OP05-008s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272185,Toh-Toh,OP05-009s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272186,Nico Robin,OP05-010s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272187,Bartholomew Kuma,OP05-011s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272188,Hack,OP05-012s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272189,Bunny Joe,OP05-013s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272190,Pell,OP05-014s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272191,Emporio Energy Hormone,OP05-018s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272192,Four Thousand-Brick Fist,OP05-020s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272193,Revolutionary Army HQ,OP05-021s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272194,Kuween,OP05-024s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272195,Gladius,OP05-025s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272248,Sarquiss,OP05-026s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272249,Trafalgar Law,OP05-027s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272250,Donquixote Doflamingo,OP05-028s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272251,Donquixote Doflamingo,OP05-029s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272252,Buffalo,OP05-031s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272253,Baby 5,OP05-033s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272254,Bellamy,OP05-035s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272255,Monet,OP05-036s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272256,Charlestone,OP05-038s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272257,Stick-Stickem Meteora,OP05-039s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272258,Birdcage,OP05-040s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272259,John Giant,OP05-044s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272260,Stainless,OP05-045s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272261,Dalmatian,OP05-046s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272262,Basil Hawkins,OP05-047s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272263,Bastille,OP05-048s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272264,Haccha,OP05-049s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272265,Maynard,OP05-052s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272266,Mozambia,OP05-053s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272267,Monkey.D.Garp,OP05-054s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272268,X.Barrels,OP05-056s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272269,It's a Waste of Human Life!!,OP05-058s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272270,Let Us Begin the World of Violence!!!,OP05-059s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272271,Uso-Hachi,OP05-061s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272272,O-Nami,OP05-062s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272273,O-Robi,OP05-063s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272274,San-Gorou,OP05-065s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272275,Jinbe,OP05-066s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272276,Fra-Nosuke,OP05-070s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272277,Hone-Kichi,OP05-072s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272278,Miss Doublefinger(Zala),OP05-073s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272279,Mr.1(Daz.Bonez),OP05-075s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272280,Gamma Knife,OP05-077s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272281,Punk Rotten,OP05-078s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272282,Viola,OP05-079s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272283,Elizabello II,OP05-080s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272284,One-Legged Toy Soldier,OP05-081s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272285,Sterry,OP05-083s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272286,Saint Charlos,OP05-084s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272287,Nefeltari Cobra,OP05-085s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272288,Hakuba,OP05-087s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272289,Saint Mjosgard,OP05-089s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272290,Riku Doldo III,OP05-090s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272291,Saint Rosward,OP05-092s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272292,Dragon Claw,OP05-095s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272293,I Bid 500 Million!!,OP05-096s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272294,Mary Geoise,OP05-097s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272295,Amazon,OP05-099s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272296,Kotori,OP05-103s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272297,Conis,OP05-104s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272298,Lieutenant Spacey,OP05-107s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272299,Nola,OP05-108s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272300,Pagaya,OP05-109s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272301,Holly,OP05-110s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272302,Hotori,OP05-111s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272303,Captain McKinley,OP05-112s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272304,Yama,OP05-113s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272305,El Thor,OP05-114s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272306,Hino Bird Zap,OP05-116s,Common,op-05p1st,OP-05: 1st Anniversary Tournament Cards
272307,Upper Yard,OP05-117s,Uncommon,op-05p1st,OP-05: 1st Anniversary Tournament Cards
275346,Uta,ST11-002,Super Rare,st-11,ST-11: Starter Deck Uta
275347,Uta,ST11-001,Leader,st-11,ST-11: Starter Deck Uta
275348,Backlight,ST11-003,Common,st-11,ST-11: Starter Deck Uta
275349,New Genesis,ST11-004,Super Rare,st-11,ST-11: Starter Deck Uta
275350,I'm invincible,ST11-005,Common,st-11,ST-11: Starter Deck Uta
277441,Monkey.D.Luffy,OP02-041,Common,st-11,ST-11: Starter Deck Uta
285315,Brook,OP02-040,Rare,st-11,ST-11: Starter Deck Uta
281473,Gyro,OP06-027,Common,op-06p,OP-06: Wings of the Captain Promos
281474,Hammond,OP06-032,Common,op-06p,OP-06: Wings of the Captain Promos
281479,Hatchan,OP06-031,Uncommon,op-06p,OP-06: Wings of the Captain Promos
281482,Gion,OP06-044,Uncommon,op-06p,OP-06: Wings of the Captain Promos
281484,Genbo,OP06-105,Common,op-06p,OP-06: Wings of the Captain Promos
281485,Gild Tesoro,OP06-071,Uncommon,op-06p,OP-06: Wings of the Captain Promos
281487,Emporio.Ivankov,OP06-003,Uncommon,op-06p,OP-06: Wings of the Captain Promos
281488,GERMA 66,OP06-078,Uncommon,op-06p,OP-06: Wings of the Captain Promos
281491,Blue Dragon Seal Water Stream,OP06-019,Uncommon,op-06p,OP-06: Wings of the Captain Promos
281492,Borsalino,OP06-054,Uncommon,op-06p,OP-06: Wings of the Captain Promos
281494,Daruma,OP06-029,Uncommon,op-06p,OP-06: Wings of the Captain Promos
281495,Denjiro,OP06-109,Uncommon,op-06p,OP-06: Wings of the Captain Promos
281497,Gasparde,OP06-005,Common,op-06p,OP-06: Wings of the Captain Promos
281498,Eldoraggo,OP06-070,Common,op-06p,OP-06: Wings of the Captain Promos
281500,Dosun,OP06-030,Common,op-06p,OP-06: Wings of the Captain Promos
281502,Cosette,OP06-072,Common,op-06p,OP-06: Wings of the Captain Promos
281503,Count Battler,OP06-075,Common,op-06p,OP-06: Wings of the Captain Promos
281505,Cerberus,OP06-087,Common,op-06p,OP-06: Wings of the Captain Promos
281507,Braham,OP06-111,Common,op-06p,OP-06: Wings of the Captain Promos
281508,But I Will Never Doubt a Woman's Tears!!!!,OP06-057,Common,op-06p,OP-06: Wings of the Captain Promos
281510,Baron Omatsuri,OP06-004,Common,op-06p,OP-06: Wings of the Captain Promos
281511,Aisa,OP06-099,Common,op-06p,OP-06: Wings of the Captain Promos
281513,Raki,OP06-113,Common,op-06p,OP-06: Wings of the Captain Promos
281520,Raizo,OP06-112,Common,op-06p,OP-06: Wings of the Captain Promos
281522,...Nothing...at All!!!,OP06-096,Common,op-06p,OP-06: Wings of the Captain Promos
281524,Lola,OP06-094,Common,op-06p,OP-06: Wings of the Captain Promos
281525,Meteor-Strike of Love,OP06-017,Common,op-06p,OP-06: Wings of the Captain Promos
281526,Monkey.D.Garp,OP06-055,Common,op-06p,OP-06: Wings of the Captain Promos
